POS	lemma	word
NN	image	image
NN	dhq	DHQ
NN	logo	Logo
NN	image	image
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	quarterly	Quarterly
NN	logo	Logo
NN	homesubmissionsabout	homesubmissionsabout
NN	dhqdhq	dhqdhq
NN	peoplecontact	peoplecontact
JJ	current	Current
NN	issue	Issue
CD	2017	2017
CD	11	11
CD	4	4
NN	preview	Preview
NN	issue	Issue
CD	2018	2018
CD	12	12
CD	1	1
JJ	previous	Previous
NNS	issue	Issues
CD	2017	2017
CD	11	11
CD	3	3
CD	2017	2017
CD	11	11
CD	2	2
CD	2017	2017
CD	11	11
CD	1	1
CD	2016	2016
CD	10	10
CD	4	4
CD	2016	2016
CD	10	10
CD	3	3
CD	2016	2016
CD	10	10
CD	2	2
CD	2016	2016
CD	10	10
CD	1	1
CD	2015	2015
CD	9	9
CD	4	4
CD	2015	2015
CD	9	9
CD	3	3
CD	2015	2015
CD	9	9
CD	2	2
CD	2015	2015
CD	9	9
CD	1	1
CD	2014	2014
CD	8	8
CD	4	4
CD	2014	2014
CD	8	8
CD	3	3
CD	2014	2014
CD	8	8
CD	2	2
CD	2014	2014
CD	8	8
CD	1	1
CD	2013	2013
CD	7	7
CD	3	3
CD	2013	2013
CD	7	7
CD	2	2
CD	2013	2013
CD	7	7
CD	1	1
CD	2012	2012
CD	6	6
CD	3	3
CD	2012	2012
CD	6	6
CD	2	2
CD	2012	2012
CD	6	6
CD	1	1
CD	2011	2011
CD	5	5
CD	3	3
CD	2011	2011
CD	5	5
CD	2	2
CD	2011	2011
CD	5	5
CD	1	1
CD	2010	2010
CD	4	4
CD	2	2
CD	2010	2010
CD	4	4
CD	1	1
CD	2009	2009
CD	3	3
CD	4	4
CD	2009	2009
CD	3	3
CD	3	3
CD	2009	2009
CD	3	3
CD	2	2
CD	2009	2009
CD	3	3
CD	1	1
CD	2008	2008
CD	2	2
CD	1	1
CD	2007	2007
CD	1	1
CD	2	2
CD	2007	2007
CD	1	1
CD	1	1
NNS	index	Indexes
NN	title	Title
NN	author	Author
NN	image	image
NN	sidenavbarimg	sidenavbarimg
NN	issn	ISSN
CD	1938	1938
CD	4122	4122
NNS	announcement	Announcements
VBP	call	Call
IN	for	for
NNS	reviewer	Reviewers
VBP	call	Call
IN	for	for
NNS	submission	Submissions
NN	image	image
NN	button1	button1
NN	addthis	addthis
NN	gif	gif
NNP	DHQ	DHQ
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	quarterly	Quarterly
CD	2017	2017
NN	volume	Volume
CD	11	11
NN	number	Number
CD	3	3
CD	2017	2017
CD	11	11
CD	3	3
NN	xml	XML
VBP	discuss	Discuss
NNS	comment	Comments
JJ	digital	Digital
NNP	Oulipo	Oulipo
NN	programming	Programming
JJ	potential	Potential
NN	literature	Literature
NNP	Natalie	Natalie
NNP	Berkman	Berkman
JJ	lt	lt
NN	nberkman_at_princeton_dot_edu	nberkman_at_princeton_dot_edu
NN	gt	gt
NNP	Princeton	Princeton
NNP	University	University
NN	abstract	Abstract
DT	the	The
RB	formally	formally
VBN	constrain	constrained
NN	work	work
IN	of	of
DT	the	the
NN	oulipo	Oulipo
NN	l	l
FW	ouvroir	Ouvroir
FW	de	de
FW	litt	Litt
FW	rature	rature
FW	potentielle	Potentielle
RB	loosely	loosely
VBN	translate	translated
IN	as	as
NN	workshop	Workshop
IN	of	of
JJ	potential	Potential
NN	literature	Literature
VBZ	lend	lends
PRP	itself	itself
RB	particularly	particularly
RB	well	well
TO	to	to
NNP	digital	digital
NNS	study	studies
WDT	which	which
VBD	be	was
RB	quickly	quickly
VBN	recognize	recognized
IN	by	by
DT	the	the
NNS	member	members
IN	of	of
DT	the	the
NN	group	group
TO	to	To
VB	facilitate	facilitate
PRP$	its	its
NN	goal	goal
IN	of	of
VBG	avoid	avoiding
NN	chance	chance
IN	in	in
PRP$	its	its
JJ	literary	literary
NN	production	production
DT	the	the
NN	group	group
VBD	be	was
RB	naturally	naturally
VBN	draw	drawn
TO	to	to
DT	the	the
NN	determinism	determinism
IN	of	of
NNS	computer	computers
WRB	where	where
JJ	true	true
NN	chance	chance
VBZ	be	is
RB	simply	simply
JJ	impossible	impossible
IN	in	In
PRP$	its	its
JJ	early	early
NNS	year	years
RB	therefore	therefore
DT	the	the
NN	group	group
VBD	use	used
JJ	algorithmic	algorithmic
NNS	procedure	procedures
IN	as	as
DT	a	a
VBG	start	starting
NN	point	point
IN	for	for
JJ	various	various
NNS	text	texts
CC	and	and
RB	also	also
VBN	attempt	attempted
TO	to	to
VB	program	program
DT	these	these
NNS	text	texts
IN	on	on
JJ	actual	actual
NNS	computer	computers
VBG	create	creating
DT	some	some
IN	of	of
DT	the	the
JJ	first	first
JJ	electronic	electronic
NN	literature	literature
CC	and	and
VBG	embark	embarking
IN	on	on
NN	proto	proto
NNP	digital	digital
NNS	humanities	humanities
VBP	work	work
RB	as	as
JJ	early	early
IN	as	as
DT	the	the
NNS	1960	1960s
CC	and	and
NNS	1970	1970s
RB	later	later
VBG	abandon	abandoning
DT	these	these
NNS	effort	efforts
CC	and	and
VBG	relegate	relegating
DT	all	all
JJ	subsequent	subsequent
NN	activity	activity
TO	to	to
DT	a	a
NN	subsidiary	subsidiary
NN	group	group
TO	to	To
VB	understand	understand
DT	the	the
NN	oulipo	Oulipo
NNS	s	s
NNS	foray	forays
IN	into	into
NN	computer	computer
NN	science	science
CC	and	and
JJR	more	more
RB	importantly	importantly
WRB	why	why
PRP	they	they
VBD	abandon	abandoned
PRP	they	them
PRP	I	I
VBD	design	designed
CC	and	and
VBD	carry	carried
RP	out	out
CD	one	one
IN	of	of
DT	the	the
JJ	inaugural	inaugural
NNS	project	projects
IN	of	of
DT	the	the
NNP	Princeton	Princeton
NNP	Center	Center
IN	for	for
NNP	Digital	Digital
NNS	humanities	Humanities
DT	the	The
NN	goal	goal
VBD	be	was
RB	twofold	twofold
RB	first	first
IN	through	through
JJ	exploratory	exploratory
NN	programming	programming
PRP	I	I
VBD	intend	intended
TO	to	to
VB	create	create
JJ	interactive	interactive
JJ	digital	digital
NNS	annex	annexes
TO	to	to
VB	accompany	accompany
PRP$	my	my
JJ	doctoral	doctoral
NN	dissertation	dissertation
RBR	more	more
RB	importantly	importantly
PRP	I	I
VBD	hope	hoped
IN	that	that
IN	by	by
VBG	attempt	attempting
TO	to	to
VB	reproduce	reproduce
DT	the	the
NN	oulipo	Oulipo
NNS	s	s
JJ	own	own
JJ	algorithmic	algorithmic
NNS	effort	efforts
PRP	I	I
MD	would	would
VB	gain	gain
JJ	similar	similar
NNS	insight	insights
IN	into	into
DT	the	the
NN	nature	nature
IN	of	of
JJ	potential	Potential
NN	literature	Literature
CC	and	and
VB	be	be
JJ	able	able
TO	to	to
VB	understand	understand
WRB	why	why
DT	the	the
NN	group	group
VBD	abandon	abandoned
JJ	such	such
NNS	effort	efforts
IN	after	after
DT	the	the
CD	1970s	1970s
DT	this	This
NN	article	article
VBZ	describe	describes
DT	the	the
NN	content	content
NN	development	development
CC	and	and
NNS	result	results
IN	of	of
PRP$	my	my
NN	project	project
IN	for	For
DT	each	each
IN	of	of
PRP$	my	my
CD	three	three
NN	python	Python
VBN	base	based
NNS	annex	annexes
PRP	I	I
VBP	offer	offer
DT	a	a
JJ	historical	historical
NN	survey	survey
IN	of	of
DT	the	the
JJ	oulipian	Oulipian
NN	text	text
CC	or	or
NN	procedure	procedure
VBN	discuss	discussed
IN	within	within
CC	and	and
DT	the	the
NN	oulipo	Oulipo
NNS	s	s
JJ	own	own
NN	proto	proto
NNP	digital	digital
NNS	humanities	humanities
NNS	experiment	experiments
RB	then	then
PRP	I	I
MD	will	will
VB	talk	talk
IN	about	about
PRP$	my	my
JJ	own	own
NNS	experience	experiences
IN	as	as
DT	a	a
NN	coder	coder
NN	researcher	researcher
WDT	what	what
NNP	learning	learning
NNP	Python	Python
VBZ	have	has
VBN	bring	brought
TO	to	to
PRP$	my	my
NN	project	project
CC	and	and
WRB	how	how
PRP$	my	my
JJ	exploratory	exploratory
