POS	lemma	word
VB	skip	Skip
TO	to	to
JJ	main	main
NN	content	content
PRP	we	We
VBP	use	use
NNS	cookie	cookies
TO	to	to
VB	improve	improve
PRP$	you	your
NN	experience	experience
IN	with	with
PRP$	we	our
NN	site	site
VB	accept	Accept
CC	and	and
VB	close	close
JJR	more	More
NN	info	info
NN	image	image
NN	advertisement	Advertisement
VB	thank	Thank
PRP	you	you
IN	for	for
VBG	visit	visiting
NN	nature	nature
NN	com	com
PRP	you	You
VBP	be	are
VBG	use	using
DT	a	a
NN	browser	browser
NN	version	version
IN	with	with
JJ	limited	limited
NN	support	support
IN	for	for
NNP	CSS	CSS
TO	to	To
VB	obtain	obtain
DT	the	the
JJS	best	best
NN	experience	experience
PRP	we	we
VBP	recommend	recommend
PRP	you	you
VB	use	use
DT	a	a
RBR	more	more
RB	up	up
TO	to	to
NN	date	date
NN	browser	browser
CC	or	or
VB	turn	turn
RP	off	off
NN	compatibility	compatibility
NN	mode	mode
IN	in	in
NNP	Internet	Internet
NNP	Explorer	Explorer
IN	in	In
DT	the	the
NN	meantime	meantime
TO	to	to
VB	ensure	ensure
JJ	continued	continued
NN	support	support
PRP	we	we
VBP	be	are
VBG	display	displaying
DT	the	the
NN	site	site
IN	without	without
NNS	style	styles
CC	and	and
NN	javascript	JavaScript
NN	nature	nature
NN	com	com
NN	nature	nature
NNS	genetics	genetics
NNS	article	articles
NN	article	article
DT	a	A
NN	nature	Nature
NN	research	Research
NNP	Journal	Journal
NN	menu	Menu
NN	image	image
NN	nature	Nature
NNS	genetics	Genetics
NN	image	image
NN	search	Search
NN	e	E
JJ	alert	alert
VB	submit	Submit
PRP$	my	My
NN	account	Account
NN	login	Login
NN	image	image
JJ	altmetric	Altmetric
CD	6	6
NNS	citation	Citations
CD	515	515
JJR	more	More
NN	detail	detail
NN	article	Article
DT	a	A
NN	literature	literature
NN	network	network
IN	of	of
JJ	human	human
NNS	gene	genes
IN	for	for
JJ	high	high
NN	throughput	throughput
NN	analysis	analysis
IN	of	of
NN	gene	gene
NN	expression	expression
NN	tor	Tor
NNP	Kristian	Kristian
NNP	Jenssen1	Jenssen1
NNP	Astrid	Astrid
NNP	L	L
NNP	greid2	greid2
NNP	Jan	Jan
NNP	Komorowski1	Komorowski1
CD	4	4
NN	amp	amp
NNP	Eivind	Eivind
NNP	Hovig3	Hovig3
NNP	Nature	Nature
NNP	Genetics	Genetics
NN	volume	volume
CD	28	28
NNS	page	pages
CD	21	21
CD	28	28
CD	2001	2001
NNP	doi	doi
CD	10	10
CD	1038	1038
NN	ng0501	ng0501
CD	21	21
NN	download	Download
NN	citation	Citation
VBD	receive	Received
CD	05	05
NNP	July	July
CD	2000	2000
VBD	accept	Accepted
CD	26	26
NNP	March	March
CD	2001	2001
VBN	publish	Published
NN	01	01
MD	may	May
CD	2001	2001
NN	abstract	Abstract
PRP	we	We
VBP	have	have
VBN	carry	carried
RP	out	out
VBN	automate	automated
NN	extraction	extraction
IN	of	of
JJ	explicit	explicit
CC	and	and
JJ	implicit	implicit
JJ	biomedical	biomedical
NN	knowledge	knowledge
IN	from	from
RB	publicly	publicly
JJ	available	available
NN	gene	gene
CC	and	and
NN	text	text
NNS	database	databases
TO	to	to
VB	create	create
DT	a	a
NN	gene	gene
TO	to	to
NN	gene	gene
NNP	co	co
NNP	citation	citation
NN	network	network
IN	for	for
CD	13	13
CD	712	712
VBN	name	named
JJ	human	human
NNS	gene	genes
IN	by	by
JJ	automated	automated
NN	analysis	analysis
IN	of	of
NNS	title	titles
CC	and	and
NNS	abstract	abstracts
IN	in	in
IN	over	over
CD	10	10
CD	million	million
NN	medline	MEDLINE
NNS	record	records
DT	the	The
NNS	association	associations
IN	between	between
NNS	gene	genes
VBP	have	have
VBN	be	been
JJ	annotated	annotated
IN	by	by
VBG	link	linking
NNS	gene	genes
TO	to	to
NNS	term	terms
IN	from	from
DT	the	the
JJ	medical	medical
JJ	subject	subject
VBG	head	heading
NN	mesh	MeSH
NN	index	index
CC	and	and
NNS	term	terms
IN	from	from
DT	the	the
NN	gene	gene
NN	ontology	ontology
VBP	go	GO
NN	database	database
DT	the	The
VBN	extract	extracted
NN	database	database
CC	and	and
VBG	accompany	accompanying
NN	web	web
NNS	tool	tools
IN	for	for
NN	gene	gene
NN	expression	expression
NN	analysis	analysis
VBP	have	have
RB	collectively	collectively
VBN	be	been
VBN	name	named
NN	pubgene	PubGene
PRP	we	We
VBD	validate	validated
DT	the	the
VBN	extract	extracted
NNS	network	networks
IN	by	by
CD	three	three
JJ	large	large
NN	scale	scale
NNS	experiment	experiments
VBG	show	showing
IN	that	that
NNP	co	co
NN	occurrence	occurrence
VBZ	reflect	reflects
RB	biologically	biologically
JJ	meaningful	meaningful
NNS	relationship	relationships
RB	thus	thus
VBG	provide	providing
DT	a	an
NN	approach	approach
TO	to	to
NN	extract	extract
CC	and	and
NN	structure	structure
JJ	known	known
NN	biology	biology
PRP	we	We
VBD	validate	validated
DT	the	the
NN	applicability	applicability
IN	of	of
DT	the	the
NNS	tool	tools
IN	by	by
VBG	analyze	analyzing
CD	two	two
RB	publicly	publicly
JJ	available	available
NN	microarray	microarray
NNS	datum	data
NNS	set	sets
VBP	subscribe	Subscribe
TO	to	to
NN	nature	Nature
NNS	genetics	Genetics
IN	for	for
JJ	full	full
NN	access	access
CD	59	59
VBP	subscribe	Subscribe
JJ	additional	Additional
NN	access	access
NNS	option	options
RB	already	Already
DT	a	a
NN	subscriber	subscriber
NN	log	Log
IN	in	in
RB	now	now
CC	or	or
VB	register	Register
IN	for	for
JJ	online	online
NN	access	access
NN	login	Login
IN	via	via
NNP	Athens	Athens
NNP	Login	Login
IN	via	via
NNP	Shibboleth	Shibboleth
VBP	use	Use
DT	a	a
NN	document	document
NN	delivery	delivery
NN	service	service
NN	purchase	Purchase
NN	a	a
NN	site	site
NN	license	license
NNS	reference	References
CD	1	1
NNP	Adams	Adams
NN	m	M
NN	d	D
FW	et	et
FW	al	al
DT	the	The
NN	genome	genome
NN	sequence	sequence
IN	of	of
FW	drosophila	Drosophila
FW	melanogaster	melanogaster
NN	science	Science
CD	287 2185 2195 2000	287 2185 2195 2000
JJ	pubmed	PubMed
NN	article	Article
NNP	Google	Google
NNP	Scholar	Scholar
CD	2	2
DT	the	The
NN	c	C
NNS	elegan	elegans
NN	sequencing	Sequencing
NN	consortium	Consortium
NN	genome	Genome
NN	sequence	sequence
IN	of	of
DT	the	the
NN	nematode	nematode
NN	c	C
NNS	elegan	elegans
DT	a	a
NN	platform	platform
IN	for	for
VBG	investigate	investigating
NN	biology	biology
NN	science	Science
CD	282 2012 2018 1998	282 2012 2018 1998
NNS	erratum	errata
JJ	283 35 1999 283	283 35 1999 283
NN	2103 1999 285 1493	2103 1999 285 1493
CD	1999	1999
NNP	Google	Google
NNP	Scholar	Scholar
CD	3	3
NN	goffeau	Goffeau
DT	a	A
FW	et	et
FW	al	al
NN	life	Life
IN	with	with
CD	6000	6000
NNS	gene	genes
NN	science	Science
CD	274 546 563 567	274 546 563 567
CD	1996	1996
NN	article	Article
NNP	Google	Google
NNP	Scholar	Scholar
CD	4	4
NN	ashburner	Ashburner
NN	m	M
FW	et	et
FW	al	al
NN	gene	Gene
NN	ontology	ontology
NN	tool	tool
IN	for	for
DT	the	the
NN	unification	unification
IN	of	of
NN	biology	biology
DT	the	The
NN	gene	Gene
NN	ontology	Ontology
NN	consortium	Consortium
NN	nature	Nature
NNP	Genet	Genet
CD	25	25
CD	25	25
CD	29	29
CD	2000	2000
NNP	Google	Google
NNP	Scholar	Scholar
CD	5	5
NNP	Schena	Schena
NN	m	M
NN	shalon	Shalon
NN	d	D
NNP	Davis	Davis
NNP	R	R
NNP	W	W
NN	amp	amp
JJ	brown	Brown
NN	p	P
NN	o	O
JJ	quantitative	Quantitative
NN	monitoring	monitoring
IN	of	of
NN	gene	gene
NN	expression	expression
NNS	pattern	patterns
IN	with	with
DT	a	a
JJ	complementary	complementary
NN	dna	DNA
NN	microarray	microarray
NN	science	Science
CD	270 467 470 1995	270 467 470 1995
NNP	CAS	CAS
VBD	pubm	PubMed
NN	article	Article
NNP	Google	Google
NNP	Scholar	Scholar
CD	6	6
NN	eisen	Eisen
NN	m	M
NN	b	B
NN	spellman	Spellman
NN	p	P
NN	t	T
JJ	brown	Brown
NN	p	P
NN	o	O
NN	amp	amp
NN	botstein	Botstein
NN	d	D
NN	cluster	Cluster
NN	analysis	analysis
CC	and	and
NN	display	display
IN	of	of
NN	genome	genome
JJ	wide	wide
NN	expression	expression
NNS	pattern	patterns
NNP	Proc	Proc
NNP	Natl	Natl
NNP	Acad	Acad
NNP	Sci	Sci
NNP	USA	USA
CD	95	95
CD	14863	14863
CD	14868	14868
CD	1998	1998
NNP	CAS	CAS
VBD	pubm	PubMed
NN	article	Article
NNP	Google	Google
NNP	Scholar	Scholar
CD	7	7
NNP	Andrade	Andrade
NNP	M	M
DT	a	A
NN	amp	amp
NN	bork	Bork
NN	p	P
VBN	automate	Automated
NN	extraction	extraction
IN	of	of
NN	information	information
IN	in	in
JJ	molecular	molecular
NN	biology	biology
NNS	feb	FEBS
NN	lett	Lett
CD	476	476
CD	12	12
CD	17	17
CD	2000	2000
NNP	CAS	CAS
VBD	pubm	PubMed
NN	article	Article
NNP	Google	Google
NNP	Scholar	Scholar
CD	8	8
NNP	Blaschke	Blaschke
NNP	C	C
NNP	Andrade	Andrade
NNP	M	M
DT	a	A
NN	ouzounis	Ouzounis
NN	c	C
NN	amp	amp
NNP	Valencia	Valencia
DT	a	A
JJ	automatic	Automatic
NN	extraction	extraction
IN	of	of
JJ	biological	biological
NN	information	information
IN	from	from
JJ	scientific	scientific
NN	text	text
NN	protein	protein
NN	protein	protein
NNS	interaction	interactions
IN	in	in
JJ	intelligent	Intelligent
NNS	system	Systems
IN	for	for
JJ	molecular	Molecular
NN	biology	Biology
CD	60	60
CD	67	67
NNP	AAAI	AAAI
NNP	Press	Press
NNP	Heidelberg	Heidelberg
CD	1999	1999
NNP	Google	Google
NNP	Scholar	Scholar
CD	9	9
