POS	lemma	word
DT	the	The
JJ	messy	Messy
NN	story	Story
IN	of	of
JJ	human	Human
NNS	origin	Origins
IN	beyond	Beyond
PRP$	we	our
JJ	african	African
NNS	origin	origins
JJ	little	little
VBZ	be	is
RB	yet	yet
VBN	know	known
IN	about	about
DT	the	the
NN	emergence	emergence
IN	of	of
PRP$	we	our
NNP	specie	specie
NNP	https	https
NN	t	t
NNP	co	co
CD	2lplgekys7	2LplgEKYS7
DT	a	A
NN	renaissance	Renaissance
VBG	royalwedd	RoyalWedding
VBG	celebrate	Celebrating
DT	the	the
JJ	500th	500th
NN	anniversary	anniversary
IN	of	of
CD	one	one
IN	of	of
NN	history	history
NNS	s	s
RBS	most	most
JJ	iconic	iconic
NNP	royal	royal
NNP	love	love
NNP	stories	stories
NNP	https	https
NN	t	t
NNP	co	co
NNP	1XVnNS3fBm	1XVnNS3fBm
IN	from	From
NNS	neuron	Neurons
TO	to	to
NN	perception	Perception
WRB	how	How
NN	physics	Physics
VBD	open	Opened
DT	the	the
JJ	black	Black
NN	box	Box
VBP	listen	Listen
TO	to	to
DT	a	a
NN	lecture	lecture
VBN	give	given
IN	by	by
NN	professor	Professor
NNP	Irene	Irene
NNP	Tracey	Tracey
NNP	https	https
NN	t	t
NNP	co	co
NNP	aNy87kZjvx	aNy87kZjvx
JJ	sweet	Sweet
NN	potato	potato
NN	research	research
NNS	challenge	challenges
JJ	early	early
NN	contact	contact
IN	between	between
NNP	America	America
CC	and	and
NNP	Polynesia	Polynesia
JJ	sweet	Sweet
NNS	potato	potatoes
JJ	likely	likely
VBD	arrive	arrived
JJ	natural	natural
NNS	http	https
NN	t	t
NNP	co	co
VBD	1wzc2fyhqd	1wzC2fyHqD
DT	that	That
NN	way	Way
VBZ	lie	Lies
NN	madness	Madness
NNS	poet	Poets
NN	power	Power
NN	health	Health
NN	gwyneth	Gwyneth
NN	lewispoet	Lewispoet
NNP	Welsh	Welsh
NNP	National	National
NNP	Poet	Poet
IN	in	in
CD	2005	2005
CD	6	6
NN	librettist	librettist
NNP	dramati	dramati
NNP	https	https
NN	t	t
NNP	co	co
NNP	LGJGvy3ilq	LGJGvy3ilq
NNP	Eating	Eating
IN	for	for
DT	a	an
RB	environmentally	Environmentally
JJ	sustainable	Sustainable
JJ	future	Future
VBG	gauge	Gauging
CC	and	and
VBG	raise	raising
NN	awareness	awareness
IN	of	of
DT	the	the
NN	relationship	relationship
IN	between	between
NN	food	food
NN	ch	ch
NNS	http	https
NN	t	t
NNP	co	co
NN	c12ttddlew	c12TTDDLew
MD	would	Would
PRP	I	I
VB	be	be
DT	the	the
JJ	only	only
JJ	black	black
NN	person	person
MD	would	Would
PRP	I	I
VB	be	be
DT	the	the
JJ	only	only
NN	person	person
IN	from	from
DT	a	a
NN	state	state
NN	school	school
PRP	I	I
VBP	wasn	wasn
NN	t	t
JJ	sure	sure
IN	about	about
DT	the	the
NNS	answer	answers
VBZ	http	https
NN	t	t
NNP	co	co
NNP	KMaKrxRWMw	KMaKrxRWMw
NNP	Vice	Vice
NNP	Chancellor	Chancellor
NNP	s	s
NN	diversity	Diversity
NNS	award	Awards
CD	2018	2018
PRP	we	We
NNP	re	re
NN	proud	proud
TO	to	to
VB	be	be
DT	a	a
JJ	global	global
NN	institution	institution
WRB	where	where
NNS	people	people
IN	from	from
DT	all	all
NNS	background	backgrounds
NN	c	c
VBZ	http	https
NN	t	t
NNP	co	co
NNP	O4C1ZL3nSE	O4C1ZL3nSE
CD	one	One
NN	pint	pint
IN	of	of
NN	beer	beer
CD	one	one
NN	pintofscience	pintofscience
VBP	enjoy	enjoy
NN	fun	fun
CC	and	and
JJ	fascinating	fascinating
NN	science	science
IN	in	in
NNP	Oxford	Oxford
NNS	pub	pubs
VBP	follow	Follow
DT	the	the
NN	link	link
IN	for	for
NNP	furthe	furthe
NNP	https	https
NN	t	t
NNP	co	co
NNP	pEOHu7bLti	pEOHu7bLti
VB	join	Join
PRP	we	us
IN	for	for
DT	the	the
NN	ashmoleanmuseum	AshmoleanMuseum
NNS	s	s
JJ	american	American
JJ	cool	Cool
NNS	art	Arts
NN	festival	Festival
EX	there	There
NN	ll	ll
VB	be	be
NNS	charlestone	charlestones
VB	feel	feel
JJ	good	good
NNS	tune	tunes
IN	in	in
DT	a	a
NNP	sw	sw
NNP	https	https
NN	t	t
NNP	co	co
NNP	INLH71jP8K	INLH71jP8K
IN	on	On
